font_name,accuracy,font_size,vox_atypl,underlined,bold
OPTIMABold,96.57%,10,incised,False,True
mercurius,94.08%,28,incised,True,False
AlbertusMTStdItalic,93.77%,34,incised,True,False
OPTIMA,94.39%,30,incised,True,False
OptimaItalic,95.33%,24,incised,False,False
Latin-Regular,55.45%,22,incised,False,False
AlbertusMTStdItalic,95.02%,26,incised,False,False
Latin-Bold,0.00%,30,incised,True,False
Optima Medium,94.70%,22,incised,True,False
OptimaItalic,93.46%,30,incised,True,False
OPTIMA,95.02%,32,incised,False,False
Albertus Medium Regular,95.33%,24,incised,False,False
OPTIMABold,96.26%,12,incised,False,True
Albertus Medium Regular,96.88%,10,incised,True,False
Latin-Regular,38.94%,18,incised,True,False
AlbertusMTStdLight,96.26%,16,incised,True,False
AlbertusMTStd,96.57%,14,incised,True,False
Latin-Bold,51.40%,20,incised,False,True
Latin-Bold,32.71%,16,incised,False,True
mercurius,93.46%,30,incised,True,False
Latin-Bold,50.16%,28,incised,False,True
AlbertusMTStdLight,95.02%,28,incised,True,False
AlbertusMTStdItalic,95.33%,22,incised,False,False
AlbertusMTStdItalic,95.95%,18,incised,False,False
AlbertusMTStdLight,95.02%,26,incised,True,False
Latin-Bold,48.60%,10,incised,False,True
Optima Medium,95.33%,28,incised,True,False
OPTIMA,94.39%,34,incised,False,False
OPTIMA,93.46%,28,incised,True,False
Albertus Medium Regular,94.08%,34,incised,False,False
Albertus Medium Regular,96.88%,14,incised,True,False
mercurius,93.77%,26,incised,False,False
AlbertusMTStd,95.02%,26,incised,False,False
AlbertusMTStdItalic,95.33%,24,incised,False,False
OPTIMABold,94.70%,28,incised,False,True
OPTIMA,94.70%,30,incised,False,False
AlbertusMTStd,95.95%,18,incised,True,False
AlbertusMTStdLight,96.57%,10,incised,True,False
Albertus Medium Regular,93.77%,28,incised,True,False
mercurius,96.26%,12,incised,False,False
Optima Medium,95.33%,24,incised,False,False
OPTIMABold,95.33%,10,incised,True,False
OPTIMA,94.70%,22,incised,True,False
AlbertusMTStdItalic,95.95%,14,incised,True,False
AlbertusMTStd,96.57%,12,incised,True,False
Albertus Medium Regular,95.64%,22,incised,False,False
Albertus Medium Regular,95.95%,18,incised,True,False
OPTIMABold,95.64%,16,incised,True,False
Latin-Bold,42.06%,12,incised,False,True
OPTIMABold,96.88%,14,incised,True,False
Optima Medium,95.33%,10,incised,True,False
AlbertusMTStdItalic,95.33%,24,incised,True,False
OptimaItalic,95.33%,30,incised,False,False
OPTIMA,96.88%,14,incised,True,False
AlbertusMTStd,94.39%,28,incised,False,False
OPTIMABold,95.33%,24,incised,False,True
Latin-Bold,20.87%,26,incised,False,True
OPTIMA,95.64%,20,incised,True,False
OPTIMA,94.39%,32,incised,True,False
Optima Medium,94.39%,30,incised,True,False
OPTIMABold,93.15%,34,incised,True,False
Latin-Regular,0.00%,24,incised,False,False
AlbertusMTStd,94.39%,32,incised,False,False
Latin-Regular,22.43%,30,incised,False,False
OPTIMA,96.26%,10,incised,True,False
Latin-Regular,23.36%,14,incised,True,False
OPTIMA,96.26%,16,incised,True,False
mercurius,92.52%,24,incised,False,False
Albertus Medium Regular,95.02%,24,incised,True,False
Latin-Regular,0.00%,16,incised,True,False
AlbertusMTStdLight,95.33%,26,incised,False,False
AlbertusMTStdLight,95.02%,30,incised,False,False
Albertus Medium Regular,94.39%,28,incised,False,False
OPTIMA,96.88%,14,incised,False,False
Optima Medium,95.95%,16,incised,False,False
OptimaItalic,93.46%,32,incised,True,False
AlbertusMTStdLight,95.33%,24,incised,True,False
AlbertusMTStdLight,95.02%,30,incised,True,False
AlbertusMTStdItalic,96.88%,10,incised,True,False
AlbertusMTStd,95.02%,26,incised,True,False
AlbertusMTStdLight,96.26%,20,incised,False,False
OptimaItalic,95.02%,12,incised,True,False
OptimaItalic,95.64%,18,incised,False,False
mercurius,94.70%,22,incised,False,False
mercurius,93.77%,24,incised,True,False
Latin-Bold,38.94%,18,incised,True,False
OPTIMA,95.64%,18,incised,True,False
Latin-Regular,48.60%,10,incised,False,False
OptimaItalic,93.46%,24,incised,True,False
AlbertusMTStd,94.08%,32,incised,True,False
OPTIMABold,94.70%,22,incised,False,True
AlbertusMTStdLight,94.70%,34,incised,False,False
OPTIMA,95.02%,22,incised,False,False
AlbertusMTStdItalic,97.20%,12,incised,False,False
AlbertusMTStdItalic,96.88%,10,incised,False,False
mercurius,95.95%,18,incised,True,False
mercurius,78.19%,12,incised,True,False
OPTIMA,95.02%,24,incised,False,False
OptimaItalic,95.95%,16,incised,True,False
Optima Medium,95.64%,18,incised,True,False
Albertus Medium Regular,96.57%,12,incised,True,False
OptimaItalic,95.95%,20,incised,False,False
AlbertusMTStdLight,95.33%,24,incised,False,False
Latin-Regular,13.71%,10,incised,True,False
Latin-Regular,35.20%,14,incised,False,False
Latin-Regular,51.40%,20,incised,False,False
Optima Medium,92.52%,32,incised,True,False
OptimaItalic,94.39%,26,incised,True,False
OptimaItalic,97.51%,10,incised,False,False
Latin-Bold,0.00%,24,incised,False,True
Latin-Regular,12.15%,24,incised,True,False
Latin-Bold,0.00%,26,incised,True,False
AlbertusMTStdLight,95.95%,22,incised,True,False
AlbertusMTStdLight,95.95%,18,incised,True,False
Latin-Regular,0.00%,30,incised,True,False
Latin-Bold,12.15%,24,incised,True,False
mercurius,96.26%,10,incised,False,False
Optima Medium,93.46%,34,incised,False,False
AlbertusMTStd,95.95%,20,incised,True,False
Latin-Bold,55.45%,22,incised,False,True
AlbertusMTStdLight,96.26%,16,incised,False,False
Optima Medium,96.26%,14,incised,False,False
AlbertusMTStd,94.08%,28,incised,True,False
AlbertusMTStdItalic,93.77%,32,incised,False,False
Albertus Medium Regular,97.20%,10,incised,False,False
Albertus Medium Regular,96.88%,14,incised,False,False
Albertus Medium Regular,92.83%,34,incised,True,False
AlbertusMTStd,95.33%,22,incised,True,False
mercurius,94.39%,16,incised,True,False
OptimaItalic,95.02%,28,incised,False,False
AlbertusMTStdLight,95.95%,18,incised,False,False
AlbertusMTStdLight,95.64%,20,incised,True,False
mercurius,91.90%,32,incised,True,False
Optima Medium,94.39%,20,incised,False,False
OPTIMA,95.02%,12,incised,True,False
AlbertusMTStdItalic,94.39%,28,incised,True,False
AlbertusMTStdItalic,99.07%,16,incised,False,False
AlbertusMTStdItalic,96.26%,14,incised,False,False
Optima Medium,96.57%,10,incised,False,False
Latin-Regular,0.62%,20,incised,True,False
AlbertusMTStdLight,94.08%,34,incised,True,False
AlbertusMTStd,96.88%,14,incised,False,False
AlbertusMTStdItalic,93.77%,30,incised,False,False
OptimaItalic,97.20%,10,incised,True,False
OPTIMA,95.95%,16,incised,False,False
AlbertusMTStdItalic,95.33%,20,incised,True,False
Optima Medium,92.52%,34,incised,True,False
Latin-Regular,57.32%,18,incised,False,False
mercurius,95.02%,20,incised,True,False
OptimaItalic,94.70%,32,incised,False,False
AlbertusMTStd,96.26%,16,incised,True,False
OPTIMA,94.39%,20,incised,False,False
Optima Medium,96.57%,12,incised,True,False
AlbertusMTStdLight,95.02%,32,incised,True,False
OPTIMABold,94.70%,30,incised,True,False
OPTIMABold,94.70%,34,incised,False,True
Optima Medium,95.33%,28,incised,False,False
AlbertusMTStdItalic,95.33%,30,incised,True,False
Latin-Bold,45.48%,22,incised,True,False
AlbertusMTStdLight,96.26%,22,incised,False,False
Optima Medium,93.77%,32,incised,False,False
AlbertusMTStd,96.57%,10,incised,True,False
mercurius,93.15%,26,incised,True,False
AlbertusMTStd,95.33%,22,incised,False,False
OPTIMABold,95.33%,20,incised,True,False
OptimaItalic,94.08%,20,incised,True,False
Latin-Regular,0.00%,26,incised,True,False
mercurius,91.90%,34,incised,False,False
AlbertusMTStdLight,96.88%,14,incised,False,False
AlbertusMTStd,95.95%,18,incised,False,False
OPTIMA,93.46%,26,incised,True,False
Optima Medium,96.26%,14,incised,True,False
AlbertusMTStd,94.08%,30,incised,False,False
AlbertusMTStdLight,96.57%,12,incised,False,False
Latin-Bold,13.71%,10,incised,True,False
OPTIMA,97.20%,10,incised,False,False
OptimaItalic,96.26%,16,incised,False,False
OptimaItalic,93.15%,28,incised,True,False
AlbertusMTStdItalic,92.21%,34,incised,False,False
Albertus Medium Regular,94.70%,30,incised,False,False
AlbertusMTStd,96.26%,16,incised,False,False
OptimaItalic,95.64%,18,incised,True,False
OPTIMABold,96.88%,14,incised,False,True
mercurius,91.59%,34,incised,True,False
Optima Medium,93.77%,20,incised,True,False
Optima Medium,93.77%,26,incised,False,False
mercurius,93.15%,30,incised,False,False
Latin-Bold,0.62%,20,incised,True,False
OPTIMABold,95.95%,12,incised,True,False
Latin-Regular,0.00%,28,incised,True,False
AlbertusMTStdLight,96.88%,14,incised,True,False
AlbertusMTStdLight,94.39%,32,incised,False,False
AlbertusMTStdLight,96.57%,12,incised,True,False
OPTIMA,95.95%,18,incised,False,False
OPTIMABold,94.70%,22,incised,True,False
mercurius,94.70%,14,incised,True,False
Latin-Bold,23.36%,14,incised,True,False
OptimaItalic,95.95%,14,incised,True,False
AlbertusMTStd,92.21%,34,incised,False,False
AlbertusMTStdItalic,95.64%,20,incised,False,False
Optima Medium,94.39%,24,incised,True,False
Latin-Bold,0.00%,28,incised,True,False
OPTIMA,94.39%,26,incised,False,False
AlbertusMTStdLight,96.88%,10,incised,False,False
OPTIMABold,95.02%,26,incised,False,True
AlbertusMTStdItalic,94.39%,28,incised,False,False
Albertus Medium Regular,95.02%,30,incised,True,False
Latin-Bold,37.07%,32,incised,False,True
Optima Medium,93.46%,26,incised,True,False
OPTIMABold,95.95%,16,incised,False,True
mercurius,95.64%,18,incised,False,False
AlbertusMTStd,94.39%,24,incised,False,False
Albertus Medium Regular,96.26%,16,incised,False,False
BodoniStdBoldCondensed,95.02%,28,didones,False,True
BodoniStdBoldItalic,96.26%,10,didones,False,True
BodoniStdBookItalic,95.95%,20,didones,True,False
Didot,92.83%,10,didones,True,False
BodoniStd,95.02%,20,didones,True,False
BodoniStd,95.33%,24,didones,False,False
falstaff-regular,93.15%,26,didones,True,False
Bell MT,95.02%,18,didones,True,False
BodoniStdItalic,95.64%,32,didones,False,False
BodoniStdPosterCompressed,94.08%,32,didones,True,False
Bell MT,96.26%,12,didones,True,False
BodoniStdItalic,95.95%,16,didones,True,False
BodoniStdPoster,94.08%,26,didones,False,False
BodoniStd,96.57%,12,didones,False,False
BodoniStdBoldItalic,95.64%,20,didones,False,True
BodoniStdItalic,95.02%,32,didones,True,False
BodoniStdItalic,95.64%,26,didones,False,False
BodoniStdBookItalic,95.95%,18,didones,True,False
BodoniStd,96.88%,14,didones,False,False
BodoniStdBook,95.64%,22,didones,False,False
Didot,94.08%,16,didones,True,False
BodoniStdPosterItalic,92.52%,12,didones,True,False
BodoniStdBookItalic,96.26%,22,didones,True,False
BodoniStdBookItalic,95.02%,32,didones,False,False
BodoniStdPoster,97.82%,10,didones,False,False
Didot,95.95%,14,didones,False,False
BodoniStdBoldCondensed,95.33%,30,didones,False,True
BodoniStdBook,95.33%,30,didones,False,False
BodoniStdItalic,95.33%,18,didones,True,False
BodoniStdPosterCompressed,96.57%,22,didones,False,False
BodoniStdBookItalic,95.95%,14,didones,True,False
BodoniStdPosterItalic,93.77%,22,didones,True,False
CENTURY,95.33%,28,didones,False,False
Didot,93.15%,20,didones,True,False
bodoni,96.57%,12,didones,False,False
BodoniStdBoldItalic,95.02%,28,didones,False,True
falstaff-regular,93.77%,34,didones,False,False
BodoniStdPosterItalic,90.97%,34,didones,True,False
CENTURY,96.57%,10,didones,False,False
BodoniStdPoster,94.39%,22,didones,False,False
BodoniStdBold,95.95%,18,didones,False,True
BodoniStdPosterCompressed,95.02%,26,didones,False,False
CENTURY,96.26%,14,didones,True,False
BodoniStd,96.88%,10,didones,False,False
falstaff-regular,94.70%,20,didones,False,False
BodoniStdPosterCompressed,96.88%,12,didones,True,False
BodoniStdItalic,95.02%,18,didones,False,False
BodoniStdBoldCondensed,95.64%,26,didones,False,True
BodoniStdBookItalic,95.02%,34,didones,True,False
BodoniStdBold,94.70%,22,didones,True,False
BodoniStdPosterCompressed,96.57%,18,didones,False,False
BodoniStdBoldItalic,95.02%,22,didones,False,True
bodoni,94.08%,28,didones,True,False
CENTURY,92.83%,32,didones,True,False
BodoniStdPoster,91.90%,28,didones,True,False
BodoniStdBold,95.02%,28,didones,False,True
BodoniStdItalic,94.08%,28,didones,True,False
CENTURY,94.08%,22,didones,False,False
bodoni,93.46%,32,didones,True,False
BodoniStdItalic,95.33%,30,didones,False,False
falstaff-regular,94.39%,16,didones,True,False
Bell MT,95.33%,22,didones,True,False
Didot,94.70%,22,didones,False,False
CENTURY,95.95%,16,didones,False,False
bodoni,91.28%,34,didones,False,False
bodoni,94.70%,28,didones,False,False
Bell MT,94.39%,34,didones,False,False
BodoniStdBookItalic,96.26%,18,didones,False,False
BodoniStdPoster,94.39%,32,didones,False,False
BodoniStdBookItalic,94.70%,26,didones,False,False
BodoniStdBoldItalic,95.33%,10,didones,True,False
BodoniStdBold,95.64%,20,didones,False,True
BodoniStdPosterItalic,94.70%,20,didones,False,False
falstaff-regular,94.08%,28,didones,True,False
BodoniStdBook,95.64%,20,didones,True,False
CENTURY,94.08%,24,didones,True,False
bodoni,92.52%,16,didones,False,False
BodoniStdBookItalic,96.26%,24,didones,False,False
BodoniStdPosterCompressed,94.70%,20,didones,False,False
BodoniStdBold,95.02%,24,didones,True,False
bodoni,92.83%,30,didones,True,False
bodoni,95.02%,22,didones,False,False
BodoniStdPosterCompressed,96.88%,14,didones,False,False
BodoniStdPoster,94.08%,14,didones,True,False
BodoniStdBold,96.57%,12,didones,False,True
Bell MT,96.26%,16,didones,False,False
BodoniStdBook,96.88%,16,didones,False,False
BodoniStdPosterItalic,74.77%,10,didones,True,False
BodoniStd,96.26%,14,didones,True,False
Bell MT,95.02%,24,didones,False,False
BodoniStdItalic,92.52%,22,didones,False,False
falstaff-regular,94.70%,24,didones,False,False
Didot,94.70%,24,didones,True,False
BodoniStdBoldCondensed,94.70%,32,didones,True,False
BodoniStdPosterCompressed,96.88%,12,didones,False,False
BodoniStdBoldCondensed,96.88%,10,didones,False,True
falstaff-regular,94.70%,20,didones,True,False
BodoniStdPosterCompressed,96.57%,22,didones,True,False
BodoniStdPosterCompressed,95.95%,24,didones,True,False
bodoni,95.02%,20,didones,False,False
BodoniStdBookItalic,96.26%,16,didones,False,False
CENTURY,94.39%,28,didones,True,False
Bell MT,94.70%,32,didones,True,False
falstaff-regular,93.77%,30,didones,True,False
Bell MT,95.02%,32,didones,False,False
BodoniStdPosterItalic,94.08%,30,didones,True,False
bodoni,95.64%,18,didones,False,False
BodoniStdBoldCondensed,96.26%,18,didones,True,False
BodoniStdBookItalic,95.64%,12,didones,True,False
BodoniStd,96.57%,26,didones,False,False
BodoniStdItalic,94.39%,34,didones,False,False
BodoniStdBoldCondensed,95.33%,26,didones,True,False
BodoniStdPoster,94.70%,12,didones,True,False
CENTURY,96.26%,14,didones,False,False
Didot,94.39%,22,didones,True,False
falstaff-regular,94.70%,18,didones,False,False
BodoniStdBoldItalic,95.64%,12,didones,True,False
CENTURY,96.57%,12,didones,True,False
CENTURY,95.02%,30,didones,True,False
BodoniStdBold,94.08%,30,didones,True,False
BodoniStdBookItalic,95.02%,28,didones,True,False
BodoniStdBoldCondensed,96.26%,20,didones,True,False
BodoniStdBoldItalic,96.88%,16,didones,False,True
Didot,91.59%,34,didones,False,False
BodoniStdPoster,94.08%,16,didones,True,False
BodoniStdBold,93.15%,34,didones,False,True
BodoniStdBoldItalic,96.26%,14,didones,False,True
BodoniStd,95.02%,32,didones,True,False
Didot,95.02%,30,didones,True,False
Didot,94.70%,28,didones,True,False
bodoni,96.26%,12,didones,True,False
BodoniStdBoldCondensed,95.95%,22,didones,False,True
Bell MT,95.02%,28,didones,False,False
BodoniStd,95.95%,16,didones,True,False
Bell MT,95.02%,30,didones,False,False
BodoniStdPosterItalic,93.77%,20,didones,True,False
Didot,95.95%,18,didones,False,False
BodoniStdItalic,95.02%,24,didones,False,False
BodoniStd,96.26%,16,didones,False,False
bodoni,96.88%,14,didones,False,False
CENTURY,95.02%,18,didones,False,False
bodoni,95.33%,14,didones,True,False
falstaff-regular,95.02%,22,didones,False,False
BodoniStd,95.95%,18,didones,False,False
BodoniStdItalic,96.57%,12,didones,False,False
bodoni,94.08%,22,didones,True,False
CENTURY,94.39%,18,didones,True,False
BodoniStdBold,95.64%,26,didones,False,True
BodoniStdBoldCondensed,95.95%,22,didones,True,False
falstaff-regular,94.39%,24,didones,True,False
BodoniStdPosterCompressed,94.39%,30,didones,True,False
BodoniStdBook,95.02%,32,didones,False,False
BodoniStdBookItalic,94.08%,30,didones,True,False
BodoniStdBook,96.57%,10,didones,True,False
BodoniStdPosterItalic,94.39%,14,didones,True,False
Didot,93.77%,32,didones,True,False
Bell MT,97.51%,14,didones,True,False
BodoniStdItalic,94.08%,26,didones,True,False
CENTURY,93.46%,26,didones,True,False
BodoniStdBookItalic,94.70%,32,didones,True,False
BodoniStdPoster,96.26%,10,didones,True,False
Bell MT,93.77%,34,didones,True,False
BodoniStdBoldItalic,95.02%,20,didones,True,False
Didot,95.64%,24,didones,False,False
BodoniStdPosterItalic,95.64%,12,didones,False,False
BodoniStdBook,95.02%,28,didones,False,False
BodoniStd,95.64%,10,didones,True,False
Bell MT,93.77%,28,didones,True,False
BodoniStdItalic,96.26%,16,didones,False,False
CENTURY,95.02%,20,didones,True,False
falstaff-regular,94.39%,28,didones,False,False
BodoniStdBoldCondensed,92.83%,16,didones,True,False
BodoniStdBoldItalic,93.46%,34,didones,False,True
Bell MT,95.95%,18,didones,False,False
Bell MT,95.64%,20,didones,False,False
BodoniStdPosterCompressed,93.46%,34,didones,False,False
BodoniStd,95.64%,26,didones,True,False
falstaff-regular,95.64%,12,didones,True,False
BodoniStdBold,95.33%,30,didones,False,True
BodoniStdPoster,92.21%,30,didones,False,False
Bell MT,94.39%,26,didones,True,False
falstaff-regular,96.26%,14,didones,True,False
CENTURY,96.26%,10,didones,True,False
BodoniStd,94.70%,28,didones,False,False
BodoniStdPoster,92.52%,32,didones,True,False
bodoni,94.08%,24,didones,True,False
BodoniStdPoster,91.59%,26,didones,True,False
Didot,96.57%,10,didones,False,False
BodoniStdPosterItalic,92.21%,28,didones,False,False
BodoniStdPosterCompressed,94.39%,32,didones,False,False
BodoniStdBoldItalic,94.70%,14,didones,True,False
BodoniStdPosterItalic,92.21%,32,didones,True,False
BodoniStdBoldCondensed,95.02%,30,didones,True,False
BodoniStdItalic,95.95%,14,didones,True,False
CENTURY,95.64%,24,didones,False,False
BodoniStdBoldCondensed,94.70%,28,didones,True,False
BodoniStdBoldItalic,94.08%,22,didones,True,False
BodoniStdPoster,93.77%,20,didones,True,False
Bell MT,95.64%,22,didones,False,False
Didot,94.70%,26,didones,False,False
BodoniStdPoster,94.39%,24,didones,True,False
BodoniStdBookItalic,96.57%,14,didones,False,False
BodoniStd,95.33%,32,didones,False,False
BodoniStdBoldCondensed,96.26%,14,didones,True,False
BodoniStdPosterItalic,92.83%,34,didones,False,False
BodoniStdItalic,95.64%,12,didones,True,False
BodoniStdBold,96.26%,10,didones,False,True
BodoniStdBoldItalic,95.33%,30,didones,True,False
BodoniStdPoster,95.33%,16,didones,False,False
BodoniStdItalic,94.08%,24,didones,True,False
falstaff-regular,96.26%,12,didones,False,False
BodoniStdPosterItalic,93.15%,32,didones,False,False
BodoniStdBookItalic,95.64%,20,didones,False,False
BodoniStdPosterItalic,93.46%,24,didones,True,False
BodoniStdBook,94.70%,28,didones,True,False
CENTURY,92.83%,34,didones,True,False
BodoniStdBook,96.57%,14,didones,False,False
BodoniStdBoldCondensed,95.64%,24,didones,True,False
BodoniStdBook,95.33%,24,didones,True,False
BodoniStdPosterCompressed,93.46%,34,didones,True,False
Bell MT,95.33%,26,didones,False,False
BodoniStdPosterCompressed,96.57%,18,didones,True,False
BodoniStdPoster,92.83%,28,didones,False,False
BodoniStdBook,81.31%,14,didones,True,False
BodoniStdBook,94.39%,34,didones,True,False
BodoniStdPosterItalic,95.33%,16,didones,False,False
BodoniStdBookItalic,96.26%,12,didones,False,False
BodoniStd,95.02%,24,didones,True,False
BodoniStdBold,94.39%,32,didones,True,False
Bell MT,95.95%,16,didones,True,False
BodoniStdBold,95.02%,26,didones,True,False
BodoniStd,94.70%,28,didones,True,False
BodoniStd,95.02%,30,didones,True,False
BodoniStdBookItalic,95.95%,16,didones,True,False
BodoniStdBoldCondensed,96.88%,12,didones,False,True
BodoniStdBold,96.57%,12,didones,True,False
bodoni,95.64%,26,didones,False,False
BodoniStdItalic,94.39%,28,didones,False,False
BodoniStdPosterItalic,95.02%,18,didones,False,False
Bell MT,99.07%,14,didones,False,False
BodoniStdBook,95.02%,30,didones,True,False
BodoniStdBook,95.33%,34,didones,False,False
Bell MT,93.77%,30,didones,True,False
BodoniStdBold,95.02%,24,didones,False,True
falstaff-regular,94.08%,22,didones,True,False
Didot,93.46%,26,didones,True,False
BodoniStdBook,95.64%,18,didones,True,False
BodoniStdItalic,96.57%,14,didones,False,False
BodoniStdPosterCompressed,96.57%,10,didones,False,False
BodoniStdBookItalic,95.02%,28,didones,False,False
Bell MT,96.88%,10,didones,True,False
BodoniStdPosterItalic,94.08%,16,didones,True,False
bodoni,96.88%,10,didones,False,False
falstaff-regular,96.26%,10,didones,False,False
BodoniStdBook,95.95%,20,didones,False,False
BodoniStdBold,95.02%,22,didones,False,True
BodoniStdBook,96.88%,10,didones,False,False
BodoniStdBold,95.02%,20,didones,True,False
Didot,95.02%,20,didones,False,False
BodoniStdBoldItalic,94.08%,24,didones,True,False
BodoniStdPoster,93.46%,18,didones,True,False
BodoniStdPoster,95.33%,20,didones,False,False
BodoniStdPosterCompressed,94.70%,30,didones,False,False
BodoniStdBold,95.64%,16,didones,False,True
BodoniStdItalic,95.33%,30,didones,True,False
BodoniStdBoldItalic,92.83%,34,didones,True,False
Didot,95.02%,30,didones,False,False
falstaff-regular,94.08%,26,didones,False,False
BodoniStdBookItalic,96.57%,22,didones,False,False
BodoniStdItalic,94.08%,20,didones,True,False
BodoniStdBook,96.57%,12,didones,True,False
BodoniStdBookItalic,94.39%,26,didones,True,False
BodoniStdBold,94.70%,28,didones,True,False
BodoniStdBoldItalic,95.64%,18,didones,False,True
CENTURY,93.77%,32,didones,False,False
BodoniStdBold,95.33%,16,didones,True,False
BodoniStd,95.33%,20,didones,False,False
falstaff-regular,92.52%,32,didones,True,False
falstaff-regular,92.52%,34,didones,True,False
BodoniStdPosterCompressed,95.33%,28,didones,False,False
Didot,95.64%,16,didones,False,False
BodoniStdItalic,95.95%,10,didones,True,False
BodoniStdBoldCondensed,96.26%,20,didones,False,True
BodoniStdBoldCondensed,95.02%,32,didones,False,True
BodoniStdPosterCompressed,95.02%,28,didones,True,False
BodoniStdBook,94.39%,32,didones,True,False
BodoniStdBookItalic,96.88%,10,didones,False,False
BodoniStdBoldItalic,95.33%,18,didones,True,False
CENTURY,94.70%,30,didones,False,False
CENTURY,94.70%,16,didones,True,False
BodoniStd,96.26%,12,didones,True,False
BodoniStdBookItalic,96.57%,10,didones,True,False
falstaff-regular,95.64%,10,didones,True,False
CENTURY,96.57%,12,didones,False,False
BodoniStdBoldCondensed,95.64%,34,didones,False,True
Didot,92.52%,34,didones,True,False
BodoniStdPosterCompressed,96.26%,16,didones,True,False
BodoniStdBoldCondensed,95.95%,24,didones,False,True
BodoniStd,94.39%,34,didones,False,False
BodoniStdPosterItalic,90.65%,26,didones,True,False
BodoniStd,95.33%,22,didones,False,False
BodoniStdBookItalic,96.26%,24,didones,True,False
Didot,95.33%,18,didones,True,False
Bell MT,96.88%,10,didones,False,False
BodoniStdBook,95.33%,22,didones,True,False
Didot,94.39%,12,didones,False,False
BodoniStdPoster,95.02%,18,didones,False,False
BodoniStdPosterCompressed,95.95%,24,didones,False,False
BodoniStdBoldCondensed,96.57%,12,didones,True,False
BodoniStdBold,95.64%,18,didones,True,False
bodoni,95.33%,18,didones,True,False
BodoniStdBoldItalic,95.33%,26,didones,False,True
BodoniStdBook,95.64%,18,didones,False,False
BodoniStdItalic,94.39%,20,didones,False,False
CENTURY,93.77%,22,didones,True,False
CENTURY,95.33%,20,didones,False,False
Bell MT,95.64%,20,didones,True,False
BodoniStdPoster,95.95%,12,didones,False,False
BodoniStdPosterItalic,95.33%,22,didones,False,False
BodoniStdBoldItalic,96.57%,12,didones,False,True
falstaff-regular,94.08%,32,didones,False,False
BodoniStdPoster,90.97%,30,didones,True,False
Didot,95.33%,14,didones,True,False
BodoniStdItalic,93.77%,34,didones,True,False
falstaff-regular,93.77%,30,didones,False,False
BodoniStdBoldItalic,94.39%,26,didones,True,False
BodoniStdPosterItalic,94.70%,30,didones,False,False
bodoni,92.83%,24,didones,False,False
BodoniStdBoldCondensed,96.57%,10,didones,True,False
BodoniStdBold,96.88%,14,didones,False,True
Bell MT,93.15%,24,didones,True,False
bodoni,93.77%,26,didones,True,False
BodoniStdPosterCompressed,96.26%,20,didones,True,False
bodoni,95.64%,10,didones,True,False
BodoniStdBoldItalic,95.33%,30,didones,False,True
falstaff-regular,95.33%,16,didones,False,False
BodoniStdBoldItalic,95.33%,24,didones,False,True
BodoniStdBookItalic,95.33%,30,didones,False,False
BodoniStdBold,76.64%,10,didones,True,False
BodoniStdPoster,93.46%,34,didones,False,False
BodoniStd,95.64%,18,didones,True,False
Didot,94.39%,12,didones,True,False
BodoniStdBoldItalic,95.02%,16,didones,True,False
BodoniStdPosterItalic,93.77%,18,didones,True,False
BodoniStdBook,96.26%,12,didones,False,False
BodoniStdPosterCompressed,96.26%,10,didones,True,False
bodoni,95.02%,16,didones,True,False
BodoniStdPoster,95.33%,24,didones,False,False
CENTURY,93.46%,34,didones,False,False
BodoniStdItalic,94.39%,22,didones,True,False
BodoniStd,94.08%,22,didones,True,False
BodoniStdPosterItalic,92.83%,26,didones,False,False
BodoniStdBook,95.02%,26,didones,False,False
BodoniStdPosterItalic,95.64%,14,didones,False,False
bodoni,94.08%,32,didones,False,False
BodoniStdBookItalic,94.70%,34,didones,False,False
CENTURY,94.70%,26,didones,False,False
BodoniStdBoldItalic,93.46%,32,didones,True,False
falstaff-regular,95.33%,18,didones,True,False
BodoniStd,94.08%,34,didones,True,False
Didot,95.02%,28,didones,False,False
BodoniStdPosterCompressed,95.02%,26,didones,True,False
BodoniStdPosterCompressed,95.95%,16,didones,False,False
BodoniStdBoldItalic,94.39%,28,didones,True,False
BodoniStdBold,93.46%,34,didones,True,False
bodoni,90.65%,34,didones,True,False
BodoniStdBoldItalic,94.70%,32,didones,False,True
BodoniStdPoster,95.64%,14,didones,False,False
Didot,94.39%,32,didones,False,False
BodoniStdBoldCondensed,96.26%,18,didones,False,True
BodoniStdBook,95.33%,24,didones,False,False
BodoniStdBoldCondensed,96.57%,14,didones,False,True
BodoniStdBold,96.57%,14,didones,True,False
BodoniStdPosterItalic,91.59%,28,didones,True,False
BodoniStdPoster,91.59%,34,didones,True,False
BodoniStd,95.33%,30,didones,False,False
BodoniStdPosterItalic,99.07%,10,didones,False,False
bodoni,94.70%,20,didones,True,False
BodoniStdPoster,92.83%,22,didones,True,False
BodoniStdBoldCondensed,94.70%,34,didones,True,False
BodoniStdPosterCompressed,96.26%,14,didones,True,False
BodoniStdItalic,96.26%,10,didones,False,False
BodoniStdBook,96.57%,16,didones,True,False
BodoniStdPosterItalic,95.33%,24,didones,False,False
bodoni,94.08%,30,didones,False,False
Bell MT,96.57%,12,didones,False,False
falstaff-regular,96.57%,14,didones,False,False
BodoniStdBoldCondensed,96.57%,16,didones,False,True
BodoniStdBold,94.08%,32,didones,False,True
